id1,id2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
28,28,2.6814,-6.7024,-19.0953,-43.7142,-38.1348,1.2000,1.0000,4.5000,2.3759,-7.3406,6.5429,-2.5669,0.4701,-0.0330
6,28,0.0000,-40.5214,-45.8773,-24.1363,-4.7138,2.1000,1.0000,4.5000,1600577.0730,-3376880.1482,2842589.6032,-1155835.6976,226047.0128,-17074.6827
28,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
