id1,id2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
28,28,0.0006,-95.3526,-320.6250,-486.5168,-274.6846,1.0000,0.6000,4.5000,56737.9050,-116960.2742,92062.9468,-34244.3551,6063.4366,-412.6051
