id1,id2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
28,28,-2.5086,-3.2785,0.6782,-0.4592,-0.3538,1.2000,3.0000,4.5000,0.0000,-0.0006,0.0034,-0.0055,0.0034,-0.0007
